region_id,state,district,latitude,longitude,date,rainfall_mm,temperature_c,source_mode
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260320,0.72,28.48,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260321,3.03,28.67,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260322,2.89,28.52,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260323,0.93,28.88,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260324,2.3,29.0,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260325,1.69,29.48,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260326,0.78,29.92,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260327,1.59,29.45,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260328,3.79,29.15,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260329,2.89,29.34,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260330,2.01,29.49,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260331,2.68,29.63,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260401,1.22,29.68,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260402,1.53,29.33,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260403,5.25,29.05,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260404,2.23,29.14,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260405,4.36,29.38,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260406,2.51,29.47,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260407,0.04,29.31,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260408,-999.0,-999.0,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260409,-999.0,-999.0,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260410,-999.0,-999.0,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260301,0.44,27.1,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260302,0.15,27.34,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260303,0.98,27.61,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260304,0.51,27.69,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260305,0.21,27.66,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260306,0.99,27.53,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260307,1.53,27.49,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260308,2.2,27.48,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260309,2.25,27.63,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260310,0.68,28.05,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260311,0.87,27.83,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260312,0.71,28.32,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260313,0.81,28.39,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260314,1.75,28.07,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260315,2.07,27.99,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260316,2.73,27.58,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260317,2.48,27.06,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260318,4.25,26.82,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260319,2.12,26.77,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260320,0.19,27.36,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260321,1.65,27.87,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260322,3.38,27.34,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260323,1.49,28.0,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260324,2.03,27.87,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260325,1.57,28.36,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260326,0.9,29.14,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260327,1.13,28.84,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260328,4.08,28.21,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260329,3.98,28.27,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260330,2.76,28.24,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260331,2.11,28.43,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260401,1.75,28.29,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260402,1.51,28.33,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260403,2.34,28.38,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260404,3.28,28.12,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260405,4.06,28.13,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260406,1.81,28.36,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260407,0.0,28.07,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260408,-999.0,-999.0,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260409,-999.0,-999.0,downloaded
IN-KOZ-KOZHIKODE,Kerala,Kozhikode,11.2588,75.7804,20260410,-999.0,-999.0,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260301,0.44,27.17,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260302,0.04,27.34,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260303,0.26,27.54,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260304,0.18,27.37,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260305,0.05,27.54,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260306,0.55,27.67,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260307,1.2,27.71,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260308,1.03,27.99,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260309,1.31,27.58,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260310,0.33,27.44,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260311,0.51,27.91,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260312,0.37,28.11,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260313,0.26,28.43,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260314,1.1,28.04,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260315,1.44,27.92,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260316,2.57,27.81,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260317,3.32,27.2,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260318,4.53,26.78,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260319,3.75,26.47,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260320,0.24,27.28,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260321,0.58,28.28,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260322,1.24,28.1,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260323,0.83,28.57,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260324,0.8,28.58,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260325,0.62,29.0,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260326,0.24,29.57,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260327,1.18,29.17,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260328,3.83,28.16,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260329,2.22,28.76,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260330,2.18,28.5,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260331,1.13,28.82,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260401,0.78,28.87,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260402,1.64,28.48,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260403,3.55,28.31,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260404,4.51,27.87,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260405,8.82,27.66,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260406,5.58,27.65,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260407,0.02,28.12,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260408,-999.0,-999.0,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260409,-999.0,-999.0,downloaded
IN-MAL-MALAPPURAM,Kerala,Malappuram,11.0732,76.074,20260410,-999.0,-999.0,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260301,0.0,18.74,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260302,0.0,19.13,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260303,0.0,20.39,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260304,0.0,21.52,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260305,0.0,21.88,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260306,0.0,21.66,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260307,0.0,22.11,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260308,0.0,22.6,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260309,0.0,22.56,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260310,0.0,22.41,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260311,0.0,22.86,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260312,0.0,23.32,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260313,0.0,22.18,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260314,0.0,22.35,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260315,0.97,19.81,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260316,0.29,19.89,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260317,0.0,19.8,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260318,0.02,20.87,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260319,1.49,17.75,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260320,28.13,12.78,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260321,1.02,16.46,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260322,0.0,18.79,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260323,0.06,19.81,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260324,0.0,20.02,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260325,0.0,21.16,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260326,0.0,23.0,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260327,0.13,22.52,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260328,0.0,22.14,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260329,0.02,23.45,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260330,0.2,23.95,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260331,0.16,24.69,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260401,0.0,23.7,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260402,0.0,24.76,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260403,0.91,25.07,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260404,1.05,21.61,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260405,1.12,21.06,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260406,0.29,21.09,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260407,0.59,21.35,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260408,-999.0,-999.0,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260409,-999.0,-999.0,downloaded
IN-NAI-NAINITAL,Uttarakhand,Nainital,29.3919,79.4542,20260410,-999.0,-999.0,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260301,0.11,25.57,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260302,0.0,25.91,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260303,0.0,25.29,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260304,0.0,24.99,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260305,0.0,26.2,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260306,0.12,26.59,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260307,0.43,27.06,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260308,0.09,26.84,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260309,0.22,25.84,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260310,0.28,24.89,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260311,0.09,26.21,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260312,0.01,26.87,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260313,0.0,26.79,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260314,0.08,26.71,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260315,0.21,26.97,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260316,1.01,26.95,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260317,1.4,26.73,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260318,2.91,26.5,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260319,3.88,25.6,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260320,0.18,26.59,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260321,0.08,27.68,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260322,0.11,27.75,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260323,0.08,27.98,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260324,0.04,28.0,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260325,0.07,27.93,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260326,0.0,27.69,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260327,0.18,28.65,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260328,2.89,28.36,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260329,0.47,28.88,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260330,0.64,28.61,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260331,0.11,28.32,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260401,0.05,28.33,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260402,0.39,28.31,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260403,1.68,28.53,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260404,6.48,27.87,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260405,8.84,26.56,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260406,6.04,27.18,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260407,0.33,28.26,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260408,-999.0,-999.0,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260409,-999.0,-999.0,downloaded
IN-PAL-PALAKKAD,Kerala,Palakkad,10.7867,76.6548,20260410,-999.0,-999.0,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260301,0.38,26.84,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260302,0.06,26.71,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260303,0.28,26.64,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260304,0.03,26.37,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260305,0.04,26.76,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260306,0.74,26.87,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260307,1.17,27.08,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260308,0.52,27.46,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260309,0.67,26.99,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260310,0.06,26.78,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260311,1.26,26.75,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260312,0.86,27.32,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260313,0.39,27.35,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260314,0.53,27.29,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260315,0.75,27.61,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260316,2.89,27.47,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260317,3.74,26.64,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260318,6.37,26.12,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260319,7.53,25.26,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260320,0.13,26.82,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260321,1.74,27.59,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260322,0.54,27.74,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260323,0.16,28.25,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260324,0.41,28.37,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260325,0.28,28.61,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260326,0.11,28.66,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260327,0.63,28.52,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260328,4.36,27.42,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260329,1.58,28.6,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260330,0.45,28.63,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260331,0.82,28.82,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260401,0.26,28.2,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260402,0.28,28.53,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260403,5.14,27.67,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260404,7.47,26.8,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260405,13.23,26.44,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260406,5.72,24.93,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260407,0.14,27.71,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260408,-999.0,-999.0,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260409,-999.0,-999.0,downloaded
IN-PAT-PATHANAMTHITTA,Kerala,Pathanamthitta,9.2648,76.787,20260410,-999.0,-999.0,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260301,0.0,17.19,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260302,0.0,17.73,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260303,0.0,19.21,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260304,0.0,20.62,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260305,0.0,21.33,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260306,0.0,21.23,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260307,0.0,21.1,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260308,0.0,21.39,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260309,0.0,21.78,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260310,0.0,21.58,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260311,0.0,21.9,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260312,0.05,22.02,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260313,0.0,20.54,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260314,0.0,20.18,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260315,1.42,17.26,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260316,0.66,17.65,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260317,0.0,17.13,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260318,0.48,18.24,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260319,5.07,14.85,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260320,38.64,10.53,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260321,0.45,15.01,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260322,0.0,17.27,downloaded
IN-PAU-PAURIGARHWAL,Uttarakhand,Pauri Garhwal,30.146,78.7812,20260323,0.2,18.1,downloaded
